Exhibit Category	Exhibit Subcategory (if applicable)	Image Filename	XML Filename	Artist Name	Active Dates	Publication Date	Creation Date	Format	Donor	Location	Rights	Description
Crime-in-the-Archives	Making Money from Murder	F594_J24_F73_1915-C-Frank_James.jpg	F594_J24_F73_1915-C-Frank_James.xml	Frank James and His Brother Jesse: The Daring Border Bandits	James, Edgar, I. & M. Ottenheimer Publishers	1915	-	Book	Sevier Collection, F594 .J24 F73 1915	Vanderbilt University Special Collections	Public Domain	Western fiction got its starts in the penny dreadfuls and dime novels of the Civil War era. The Hopalong Cassidy stories were first published in 1904 and Zane Grey's Riders of the Purple Sage was released in 1912. The genre peaked in 1960. Frank James and His Brother Jesse tells the story of Jesse's murder in a sympathetic tone and follows brother Frank's efforts at revenge and eventual surrender and religious conversion.
Crime-in-the-Archives	Making Money from Murder	More_of_the_Shadow-C-Records-1979.jpg	More_of_the_Shadow-C-Records-1979.xml	More of the Shadow Starring Orson Wells	Murray Hill Radio Theatre, Outlet Book Company, Inc., Random House Audio Publishing	1979	-	Long-playing records	Item on loan from a private collection	Private Collection	Copyright; use considered fair according to the ARL Code of Best Practices in Fair Use	"Who knows what evil lurks in the hearts of men? The Shadow knows!” These words, spoken by Walter B. Gibson's fictional crime-fighting vigilante The Shadow are part of radio history. The Shadow radio program debuted on the 1930 CBS Detective Story Hour, and quickly built a fan base as The Shadow, alias Lamont Cranston, helped police fight crime with his psychic powers of invisibility. The show ran for 20 years and continues to be popular in re-broadcasts such as this, featuring Orson Wells.
Crime-in-the-Archives	Making Money from Murder	MS0412-Bonnie-Clyde-movie_photo.jpg	MS0412-Bonnie-Clyde-movie_photo.xml	Bonnie and Clyde	Warner Bros.-Seven Arts	1967	-	Film stills	MSS0412, James G. Stahlman Historical Autograph Collection, Leopold, Nathan folder	Vanderbilt University Special Collections	Copyright; use considered fair according to the ARL Code of Best Practices in Fair Use	"Bonnie and Clyde" was a romantic and humorous interpretation of the life of Bonnie Parker and Clyde Barrow. The 1967 film broke new ground in its depiction of sex and violence and used modern filmmaking techniques inspired by French New Wave directors. Historical accuracy was marginalized to evoke sympathy among viewers for the crime pair. The project was a success and was influential in the use of graphic violence in the film industry.
Crime-in-the-Archives	Making Money from Murder	MS0412-Bonnie-Clyde-novelty_money.jpg	MS0412-Bonnie-Clyde-novelty_money.xml	[Bonnie & Clyde $100,000 Novelty Bill]	American Art Classics	1940-1970?	-	Novelties	MSS0412, James G. Stahlman Historical Autograph Collection, Barrow, Clyde folder	Vanderbilt University Special Collections	Copyright; licensed to Vanderbilt University	Bonnie Parker and Clyde Barrow pose on this novelty $100,000 bill, replacing the image of President Woodrow Wilson that adorned the few $100,000 bank notes that were actually printed by the Federal Reserve System. The couple's photographs are drawn from candid shots discovered by police in April 1933. In fact, high denomination bills over $100 have not been printed since 1946 and have been withdrawn from circulation by the Federal Reserve since 1969.
Crime-in-the-Archives	Making Money from Murder	MS0412-BostonStrangler-movie_photo.jpg	MS0412-BostonStrangler-movie_photo.xml	The Boston Strangler	Twentieth Century-Fox Film Corporation	1968-01-01-1968-10-16	-	Black-and-white photographs	MSS0412, James G. Stahlman Historical Autograph Collection, Curtis, Tony folder	Vanderbilt University. Special Collections	Copyright; use considered fair according to the ARL Code of Best Practices in Fair Use	Tony Curtis portrayed serial killer Anthony H. DeSalvo in 1968's The Boston Strangler, released one year after the sentencing of DeSalvo. Critics condemned the film for sensationalizing Gerald Frank’s story of the murders which took place in the Boston area between 1962 and 1964. DeSalvo confessed to the murders but many questioned whether he was the killer. It was not until 2013 that DNA evidenced proved he was indeed the murderer of the final victim, a 19-year old woman.
Crime-in-the-Archives	Making Money from Murder	MS0412-C-Compulsion-1959.jpg	MS0412-C-Compulsion-1959.xml	"Compulsion"	Twentieth Century-Fox Film Corporation	1959	-	Posters	MSS0412, James G. Stahlman Historical Autograph Collection, Leopold, Nathan folder	Vanderbilt University Special Collections	Copyright; use considered fair according to the ARL Code of Best Practices in Fair Use	The film Compulsion was based on Meyer Levin's 1956 novel of the same name. Both tell the story of the 1924 murder trial of Nathan Leopold and Richard Loeb, two wealthy students who kidnapped and murdered 14-year old Bobby Franks. The press was on the story before the killers were identified and helped to thwart the ransom delivery. How could two brilliant young men with everything going for them perform such a criminal act?  What did that say about childhood in America?
Crime-in-the-Archives	Making Money from Murder	MS0412-C-Jack_Webb-Time-March_15_1954.jpg	MS0412-C-Jack_Webb-Time-March_15_1954.xml	[Time Magazine Cover Portrait of Jack Webb, Star of 'Dragnet']	Shali︠a︡pin, Boris, 1904-1979	1954-03-15	-	Magazines (periodicals)	MSS0412, James G. Stahlman Historical Autograph Collection, Webb, Jack folder	Vanderbilt University Special Collections	Copyright held by Time Magazine	Dick Wolf, producer of the television series, Law and Order, described Dragnet as “the father of us all." Jack Webb, its creator and director, began the Dragnet police drama series as a radio program (1949-1955) in 1949 and continued it as a television series (1952-1959 and 1967-1970). The show broke ground in its real life depiction of crime, moving away from the hard-boiled dramas of Dashiell Hammett and Raymond Chandler, toward a social realism with a focus on the dedicated policeman.
Crime-in-the-Archives	Making Money from Murder	MS0412-C-Lindbergh-Movie-1977.jpg	MS0412-C-Lindbergh-Movie-1977.xml	The Lindbergh Kidnapping Case	Columbia Pictures Industries	1976	-	Black-and-white photographs	MSS0412, James G. Stahlman Historical Autograph Collection, Lindbergh, Charles folder	Vanderbilt University Special Collections	Copyright; use considered fair according to the ARL Code of Best Practices in Fair Use	Sir Anthony Hopkins was a relative unknown when he took on the role of Bruno Richard Hauptmann in Columbia Pictures' 1976 The Lindbergh Kidnapping Case. Hopkins won an Emmy for his performance. The 1934 Lindbergh trial produced sensational headlines in William Randolph Hearst's newspapers, making it difficult to find an unbiased jury. The Lindbergh kidnapping was the subject of a second film, 1998's The Crime of the Century, a phrase reputedly coined by newspaper reporter Damon Runyon during the trial.
Crime-in-the-Archives	Making Money from Murder	MS0412-Frank_James-movie_photo.jpg	MS0412-Frank_James-movie_photo.xml	[Film Still from 'The Return of Frank James']	Twentieth Century-Fox Film Corporation	1940-01-01-1940-08-16	-	Film stills, Black-and-white photographs	MSS0412, James G. Stahlman Historical Autograph Collection, Frank James folder	Vanderbilt University Special Collections	Copyright; use considered fair according to the ARL Code of Best Practices in Fair Use	Western films have gone in and out of vogue since first appearing in the silent era. By the time "The Return of Frank James" was released in 1940, the form was gaining new popularity with the advent of a number of high budget productions from major studios. Its storyline takes up after the death of Frank's brother, Jesse James, with Frank out to avenge his brother's death.
Crime-in-the-Archives	Making Money from Murder	MS0412-Leopold-Loeb-trial.jpg	MS0412-Leopold-Loeb-trial.xml	Grolier Story of America Subscription Card: The Trial of Nathan Leopold and Richard Loeb (#75-13)	Grolier Incorporated	1994-2001	-	Collecting cards	MSS0412, James G. Stahlman Historical Autograph Collection, Leopold, Nathan folder	Vanderbilt University Special Collections	Copyright; use considered fair according to the ARL Code of Best Practices in Fair Use	Interest in the trial of Nathan Leopold and Richard Loeb has continued long after their deaths. Grolier Story of America Cards  were released in sets of 20 between 1994 and 2001. Covering all aspects of American history, the cards were sold on a subscription basis, with a total of 2600 cards in 130 decks or packets on topics such as "Life in America" and "Notable People."  The "Important Events" deck included "The Sinking of the Lusitania" and "The Boston Tea Party."
Crime-in-the-Archives	Making Money from Murder	Murder_Can_Be_Fun-no.12-J_Marr-1990.jpg	Murder_Can_Be_Fun-no.12-J_Marr-1990.xml	The Art of Murder	Marr, Johnny, 1961-	1990	-	Fanzines	Sevier Periodicals, AP 2.M87	Vanderbilt University Special Collections	Copyright; licensed to Vanderbilt University	In the 1970s, self-published magazines called "zines" became an important voice for alternative or marginalized media. With the rise of punk culture, zines became means for communication in such areas as queer and Riot Grrl movements. John Marr's "Murder Can Be Fun" series, which ran for over 20 years, looked at strange and unusual crimes through the lens of anti-establishment culture. Web browsers and the demise of independent book and record stores led to online zine publication.
Crime-in-the-Archives	Making Money from Murder	Murder_Can_Be_Fun-no.14-J_Marr-1992.jpg	Murder_Can_Be_Fun-no.14-J_Marr-1992.xml	Please Mr. Postman Don't Shoot	Marr, Johnny, 1961-	1992	-	Fanzines	Sevier Periodicals, AP 2.M87	Vanderbilt University Special Collections	Copyright; licensed to Vanderbilt University	Issue number 14 of John Marr's "Murder Can Be Fun" zine tells the story of "going postal," looking at the history of shootings in post offices and how the postal workers were usually the victims of the crime, rather than the perpetrators. The issue also examines the history of riots in the U.S. and looks at other odd stories, including the great Nashville Train Wreck of 1918.
Crime-in-the-Archives	Robbers	20150417SG036.jpg	20150417SG036.xml	Beaumont-Adams Revolver	Deane, Adams & Deane Company	-	1856-1880	Revolvers (firearms)	MSS0413, James G. Stahlman Papers, Memorabilia	Vanderbilt University Special Collections	Copyright; licensed to Vanderbilt University	The Beaumont-Adams revolver is a muzzle-loading, double-action, percussion revolver created by the London firm of Deane, Adams and Deane from 1856 to 1880. Over 250,000 revolvers were produced, many being sold to firms in the United States. Both sides used them during the Civil War, particularly the Confederacy, which bought large numbers of them early in the conflict. Revolvers such as this one would have been available to Frank and Jesse James as they fought for the Confederacy in Missouri with Quantrill’s Raiders.
Crime-in-the-Archives	Robbers	MS0049-Jesse_James_lyrics-B01-F96-A.jpg, MS0049-Jesse_James_lyrics-B01-F96-B.jpg	MS0049-Jesse_James_lyrics-B01-F96-AB.xml	Jesse James II		-	1882-1950	Song lyrics	MSS0049, George O. Boswell Papers, Box 1, Folder 96	Vanderbilt University Special Collections	Public Domain	The outlaw Jesse James has been depicted in story and song since his murder in 1882 at the hands of Robert Ford. The lyrics used in songs are mostly biographical  and detail his and his gang’s exploits. In many of these stories he is portrayed as a “Robin Hood” of the west which only served to increase his popularity with average citizens and build his status as a legend of the Wild West.
Crime-in-the-Archives	Robbers	MS0412-C-Bonnie_and_Clyde-San_Antonio-April_3_1932.jpg	MS0412-C-Bonnie_and_Clyde-San_Antonio-April_3_1932.xml	[Bonnie Parker and Clyde Barrow]		-	1932-04-03	Black-and-white photographs	MSS0412, James G. Stahlman Historical Autograph Collection, Barrow, Clyde folder	Vanderbilt University Special Collections	Public Domain	This photograph is purportedly of the outlaw couple Bonnie Parker (1910-1934) and Clyde Barrow (1909-1934) taken on April 3, 1932, in San Antonio, Texas. These two, along with their gang, were the scourge of the Southwest during the early 1930s. The couple participated in hundreds of robberies before dying in a hail of gunfire by a posse in Bienville Parish, Louisiana. By then, the legends of their exploits were spread across the country in the form of poems, news stories and dime novels glamorizing their lives.
